SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute,IntersectEntity
lk_qrt_geotechreview_createdby,OneToMany,systemuser,qrt_geotechreview,systemuserid,createdby,
lk_qrt_geotechreview_createdonbehalfby,OneToMany,systemuser,qrt_geotechreview,systemuserid,createdonbehalfby,
lk_qrt_geotechreview_modifiedby,OneToMany,systemuser,qrt_geotechreview,systemuserid,modifiedby,
lk_qrt_geotechreview_modifiedonbehalfby,OneToMany,systemuser,qrt_geotechreview,systemuserid,modifiedonbehalfby,
qrt_legalrequests_systemuser_createdby,OneToMany,systemuser,qrt_legalrequests,systemuserid,createdby,
qrt_legalrequests_systemuser_owninguser,OneToMany,systemuser,qrt_legalrequests,systemuserid,owninguser,
qrt_legalrequests_systemuser_modifiedonbehalfby,OneToMany,systemuser,qrt_legalrequests,systemuserid,modifiedonbehalfby,
qrt_legalrequests_systemuser_createdonbehalfby,OneToMany,systemuser,qrt_legalrequests,systemuserid,createdonbehalfby,
qrt_legalrequests_systemuser_modifiedby,OneToMany,systemuser,qrt_legalrequests,systemuserid,modifiedby,
qrt_procurementrequests_systemuser_createdby,OneToMany,systemuser,qrt_procurementrequests,systemuserid,createdby,
qrt_procurementrequests_systemuser_owninguser,OneToMany,systemuser,qrt_procurementrequests,systemuserid,owninguser,
qrt_procurementrequests_systemuser_modifiedonbehalfby,OneToMany,systemuser,qrt_procurementrequests,systemuserid,modifiedonbehalfby,
qrt_procurementrequests_systemuser_createdonbehalfby,OneToMany,systemuser,qrt_procurementrequests,systemuserid,createdonbehalfby,
qrt_procurementrequests_systemuser_modifiedby,OneToMany,systemuser,qrt_procurementrequests,systemuserid,modifiedby,
lk_qrt_scheduletasks_createdby,OneToMany,systemuser,qrt_scheduletasks,systemuserid,createdby,
lk_qrt_scheduletasks_createdonbehalfby,OneToMany,systemuser,qrt_scheduletasks,systemuserid,createdonbehalfby,
lk_qrt_scheduletasks_modifiedby,OneToMany,systemuser,qrt_scheduletasks,systemuserid,modifiedby,
lk_qrt_scheduletasks_modifiedonbehalfby,OneToMany,systemuser,qrt_scheduletasks,systemuserid,modifiedonbehalfby,
lk_qrt_submittals_createdby,OneToMany,systemuser,qrt_submittals,systemuserid,createdby,
lk_qrt_submittals_createdonbehalfby,OneToMany,systemuser,qrt_submittals,systemuserid,createdonbehalfby,
lk_qrt_submittals_modifiedby,OneToMany,systemuser,qrt_submittals,systemuserid,modifiedby,
lk_qrt_submittals_modifiedonbehalfby,OneToMany,systemuser,qrt_submittals,systemuserid,modifiedonbehalfby,
lk_qrt_taskconfiguration_createdby,OneToMany,systemuser,qrt_taskconfiguration,systemuserid,createdby,
lk_qrt_taskconfiguration_createdonbehalfby,OneToMany,systemuser,qrt_taskconfiguration,systemuserid,createdonbehalfby,
lk_qrt_taskconfiguration_modifiedby,OneToMany,systemuser,qrt_taskconfiguration,systemuserid,modifiedby,
lk_qrt_taskconfiguration_modifiedonbehalfby,OneToMany,systemuser,qrt_taskconfiguration,systemuserid,modifiedonbehalfby,
msdyn_systemuser_aspn_aspentask_pfwcreatedby,OneToMany,systemuser,aspn_aspentask,systemuserid,msdyn_pfwcreatedby,
msdyn_systemuser_aspn_aspentask_pfwmodifiedby,OneToMany,systemuser,aspn_aspentask,systemuserid,msdyn_pfwmodifiedby,
proj_msdyn_project_ExecutiveSponsor_SystemUser,OneToMany,systemuser,msdyn_project,systemuserid,proj_executivesponsor,
proj_msdyn_project_Manager_SystemUser,OneToMany,systemuser,msdyn_project,systemuserid,proj_manager,
qrt_assetmanagementrequests_systemuser,OneToMany,systemuser,qrt_assetmanagementrequests,systemuserid,qrt_systemuser,
qrt_constructionrequests_assignedto,OneToMany,systemuser,qrt_constructionrequests,systemuserid,qrt_assignedto,
qrt_designrequests_systemuser,OneToMany,systemuser,qrt_designrequests,systemuserid,qrt_systemuser,
qrt_developmentrequests_systemuser,OneToMany,systemuser,qrt_developmentrequests,systemuserid,qrt_systemuser,
qrt_engineeringrequests_systemuser,OneToMany,systemuser,qrt_engineeringrequests,systemuserid,qrt_systemuser,
qrt_estimateresquests_assignedto,OneToMany,systemuser,qrt_estimateresquests,systemuserid,qrt_assignedto,
qrt_financerequests_assignedto,OneToMany,systemuser,qrt_financerequests,systemuserid,qrt_assignedto,
qrt_financerequests_reviewedby,OneToMany,systemuser,qrt_financerequests,systemuserid,qrt_reviewedby,
qrt_legalrequests_systemuser,OneToMany,systemuser,qrt_legalrequests,systemuserid,qrt_systemuser,
qrt_msdyn_project_cammanager,OneToMany,systemuser,msdyn_project,systemuserid,qrt_cammanager,
qrt_msdyn_project_constructionmanager,OneToMany,systemuser,msdyn_project,systemuserid,qrt_constructionmanager,
qrt_msdyn_project_legalrepresentative,OneToMany,systemuser,msdyn_project,systemuserid,qrt_legalrepresentative,
qrt_msdyn_project_ommanager,OneToMany,systemuser,msdyn_project,systemuserid,qrt_ommanager,
qrt_msdyn_project_originator,OneToMany,systemuser,msdyn_project,systemuserid,qrt_originator,
qrt_msdyn_project_originatoranalyst,OneToMany,systemuser,msdyn_project,systemuserid,qrt_originatoranalyst,
qrt_msdyn_project_procurement,OneToMany,systemuser,msdyn_project,systemuserid,qrt_procurement,
qrt_msdyn_project_projectdeveloper,OneToMany,systemuser,msdyn_project,systemuserid,qrt_projectdeveloper,
qrt_msdyn_project_projectdeveloperanalyst,OneToMany,systemuser,msdyn_project,systemuserid,qrt_projectdeveloperanalyst,
qrt_msdyn_project_projectengineeranalyst,OneToMany,systemuser,msdyn_project,systemuserid,qrt_projectengineeranalyst,
qrt_msdyn_project_projectengineerassociate,OneToMany,systemuser,msdyn_project,systemuserid,qrt_projectengineerassociate,
qrt_msdyn_project_underwriter,OneToMany,systemuser,msdyn_project,systemuserid,qrt_underwriter,
qrt_submittals_Approver1_systemuser,OneToMany,systemuser,qrt_submittals,systemuserid,qrt_approver1,
qrt_submittals_Approver2_systemuser,OneToMany,systemuser,qrt_submittals,systemuserid,qrt_approver2,
qrt_submittals_Approver3_systemuser,OneToMany,systemuser,qrt_submittals,systemuserid,qrt_approver3,
qrt_submittals_Approver4_systemuser,OneToMany,systemuser,qrt_submittals,systemuserid,qrt_approver4,
qrt_submittals_Approver5_systemuser,OneToMany,systemuser,qrt_submittals,systemuserid,qrt_approver5,
qrt_submittals_SubmittalManager_systemuser,OneToMany,systemuser,qrt_submittals,systemuserid,qrt_submittalmanager,
lk_qrt_taskconfigrule_createdby,OneToMany,systemuser,qrt_taskconfigrule,systemuserid,createdby,
lk_qrt_taskconfigrule_createdonbehalfby,OneToMany,systemuser,qrt_taskconfigrule,systemuserid,createdonbehalfby,
lk_qrt_taskconfigrule_modifiedby,OneToMany,systemuser,qrt_taskconfigrule,systemuserid,modifiedby,
lk_qrt_taskconfigrule_modifiedonbehalfby,OneToMany,systemuser,qrt_taskconfigrule,systemuserid,modifiedonbehalfby,
user_qrt_taskconfigrule,OneToMany,systemuser,qrt_taskconfigrule,systemuserid,owninguser,
lk_bp_defaultapplication_createdby,OneToMany,systemuser,bp_defaultapplication,systemuserid,createdby,
lk_bp_defaultapplication_createdonbehalfby,OneToMany,systemuser,bp_defaultapplication,systemuserid,createdonbehalfby,
lk_bp_defaultapplication_modifiedby,OneToMany,systemuser,bp_defaultapplication,systemuserid,modifiedby,
lk_bp_defaultapplication_modifiedonbehalfby,OneToMany,systemuser,bp_defaultapplication,systemuserid,modifiedonbehalfby,
user_bp_defaultapplication,OneToMany,systemuser,bp_defaultapplication,systemuserid,owninguser,
lk_bp_permit_createdby,OneToMany,systemuser,bp_permit,systemuserid,createdby,
lk_bp_permit_createdonbehalfby,OneToMany,systemuser,bp_permit,systemuserid,createdonbehalfby,
lk_bp_permit_modifiedby,OneToMany,systemuser,bp_permit,systemuserid,modifiedby,
lk_bp_permit_modifiedonbehalfby,OneToMany,systemuser,bp_permit,systemuserid,modifiedonbehalfby,
user_bp_permit,OneToMany,systemuser,bp_permit,systemuserid,owninguser,
lk_bp_permitsteps_createdby,OneToMany,systemuser,bp_permitsteps,systemuserid,createdby,
lk_bp_permitsteps_createdonbehalfby,OneToMany,systemuser,bp_permitsteps,systemuserid,createdonbehalfby,
lk_bp_permitsteps_modifiedby,OneToMany,systemuser,bp_permitsteps,systemuserid,modifiedby,
lk_bp_permitsteps_modifiedonbehalfby,OneToMany,systemuser,bp_permitsteps,systemuserid,modifiedonbehalfby,
user_bp_permitsteps,OneToMany,systemuser,bp_permitsteps,systemuserid,owninguser,
lk_powerpagesddosalert_createdby,OneToMany,systemuser,powerpagesddosalert,systemuserid,createdby,
lk_powerpagesddosalert_createdonbehalfby,OneToMany,systemuser,powerpagesddosalert,systemuserid,createdonbehalfby,
lk_powerpagesddosalert_modifiedby,OneToMany,systemuser,powerpagesddosalert,systemuserid,modifiedby,
lk_powerpagesddosalert_modifiedonbehalfby,OneToMany,systemuser,powerpagesddosalert,systemuserid,modifiedonbehalfby,
user_powerpagesddosalert,OneToMany,systemuser,powerpagesddosalert,systemuserid,owninguser,
lk_knowledgefaq_createdby,OneToMany,systemuser,knowledgefaq,systemuserid,createdby,
lk_knowledgefaq_createdonbehalfby,OneToMany,systemuser,knowledgefaq,systemuserid,createdonbehalfby,
lk_knowledgefaq_modifiedby,OneToMany,systemuser,knowledgefaq,systemuserid,modifiedby,
lk_knowledgefaq_modifiedonbehalfby,OneToMany,systemuser,knowledgefaq,systemuserid,modifiedonbehalfby,
user_knowledgefaq,OneToMany,systemuser,knowledgefaq,systemuserid,owninguser,
lk_qrt_sharepointfolderstructure_createdby,OneToMany,systemuser,qrt_sharepointfolderstructure,systemuserid,createdby,
lk_qrt_sharepointfolderstructure_createdonbehalfby,OneToMany,systemuser,qrt_sharepointfolderstructure,systemuserid,createdonbehalfby,
lk_qrt_sharepointfolderstructure_modifiedby,OneToMany,systemuser,qrt_sharepointfolderstructure,systemuserid,modifiedby,
lk_qrt_sharepointfolderstructure_modifiedonbehalfby,OneToMany,systemuser,qrt_sharepointfolderstructure,systemuserid,modifiedonbehalfby,
user_qrt_sharepointfolderstructure,OneToMany,systemuser,qrt_sharepointfolderstructure,systemuserid,owninguser,
lk_uxagentcomponentrevision_createdby,OneToMany,systemuser,uxagentcomponentrevision,systemuserid,createdby,
lk_uxagentcomponentrevision_createdonbehalfby,OneToMany,systemuser,uxagentcomponentrevision,systemuserid,createdonbehalfby,
lk_uxagentcomponentrevision_modifiedby,OneToMany,systemuser,uxagentcomponentrevision,systemuserid,modifiedby,
lk_uxagentcomponentrevision_modifiedonbehalfby,OneToMany,systemuser,uxagentcomponentrevision,systemuserid,modifiedonbehalfby,
user_uxagentcomponentrevision,OneToMany,systemuser,uxagentcomponentrevision,systemuserid,owninguser,
proj_msdyn_ProjectProgram_Manager_SystemUser,OneToMany,systemuser,msdyn_projectprogram,systemuserid,proj_manager,
lk_uxagentcomponent_createdby,OneToMany,systemuser,uxagentcomponent,systemuserid,createdby,
lk_uxagentcomponent_createdonbehalfby,OneToMany,systemuser,uxagentcomponent,systemuserid,createdonbehalfby,
lk_uxagentcomponent_modifiedby,OneToMany,systemuser,uxagentcomponent,systemuserid,modifiedby,
lk_uxagentcomponent_modifiedonbehalfby,OneToMany,systemuser,uxagentcomponent,systemuserid,modifiedonbehalfby,
user_uxagentcomponent,OneToMany,systemuser,uxagentcomponent,systemuserid,owninguser,
lk_qrt_portfolio_createdby,OneToMany,systemuser,qrt_portfolio,systemuserid,createdby,
lk_qrt_portfolio_createdonbehalfby,OneToMany,systemuser,qrt_portfolio,systemuserid,createdonbehalfby,
lk_qrt_portfolio_modifiedby,OneToMany,systemuser,qrt_portfolio,systemuserid,modifiedby,
lk_qrt_portfolio_modifiedonbehalfby,OneToMany,systemuser,qrt_portfolio,systemuserid,modifiedonbehalfby,
msdyn_systemuser_msdyn_projectbucket_pfwcreatedby,OneToMany,systemuser,msdyn_projectbucket,systemuserid,msdyn_pfwcreatedby,
msdyn_systemuser_msdyn_projectbucket_pfwmodifiedby,OneToMany,systemuser,msdyn_projectbucket,systemuserid,msdyn_pfwmodifiedby,
qrt_msdyn_project_GoldenRowInspectorInternal_systemuser,OneToMany,systemuser,msdyn_project,systemuserid,qrt_goldenrowinspectorinternal,
qrt_portfolio_PortfolioOwner_systemuser,OneToMany,systemuser,qrt_portfolio,systemuserid,qrt_portfolioowner,
lk_qrt_originationnotes_createdby,OneToMany,systemuser,qrt_originationnotes,systemuserid,createdby,
lk_qrt_originationnotes_createdonbehalfby,OneToMany,systemuser,qrt_originationnotes,systemuserid,createdonbehalfby,
lk_qrt_originationnotes_modifiedby,OneToMany,systemuser,qrt_originationnotes,systemuserid,modifiedby,
lk_qrt_originationnotes_modifiedonbehalfby,OneToMany,systemuser,qrt_originationnotes,systemuserid,modifiedonbehalfby,
user_qrt_originationnotes,OneToMany,systemuser,qrt_originationnotes,systemuserid,owninguser,
lk_qrt_departmentheadsmeetingagenda_createdby,OneToMany,systemuser,qrt_departmentheadsmeetingagenda,systemuserid,createdby,
lk_qrt_departmentheadsmeetingagenda_createdonbehalfby,OneToMany,systemuser,qrt_departmentheadsmeetingagenda,systemuserid,createdonbehalfby,
lk_qrt_departmentheadsmeetingagenda_modifiedby,OneToMany,systemuser,qrt_departmentheadsmeetingagenda,systemuserid,modifiedby,
lk_qrt_departmentheadsmeetingagenda_modifiedonbehalfby,OneToMany,systemuser,qrt_departmentheadsmeetingagenda,systemuserid,modifiedonbehalfby,
user_qrt_departmentheadsmeetingagenda,OneToMany,systemuser,qrt_departmentheadsmeetingagenda,systemuserid,owninguser,
msdyn_systemuser_msdyn_projecttask_pfwcreatedby,OneToMany,systemuser,msdyn_projecttask,systemuserid,msdyn_pfwcreatedby,
msdyn_systemuser_msdyn_projecttask_pfwmodifiedby,OneToMany,systemuser,msdyn_projecttask,systemuserid,msdyn_pfwmodifiedby,
lk_qrt_icrequest_createdby,OneToMany,systemuser,qrt_icrequest,systemuserid,createdby,
lk_qrt_icrequest_createdonbehalfby,OneToMany,systemuser,qrt_icrequest,systemuserid,createdonbehalfby,
lk_qrt_icrequest_modifiedby,OneToMany,systemuser,qrt_icrequest,systemuserid,modifiedby,
lk_qrt_icrequest_modifiedonbehalfby,OneToMany,systemuser,qrt_icrequest,systemuserid,modifiedonbehalfby,
qrt_financerequests_Originator_systemuser,OneToMany,systemuser,qrt_financerequests,systemuserid,qrt_originator,
qrt_aossuggestionbox_systemuser_createdby,OneToMany,systemuser,qrt_aossuggestionbox,systemuserid,createdby,
qrt_aossuggestionbox_systemuser_owninguser,OneToMany,systemuser,qrt_aossuggestionbox,systemuserid,owninguser,
qrt_aossuggestionbox_systemuser_modifiedonbehalfby,OneToMany,systemuser,qrt_aossuggestionbox,systemuserid,modifiedonbehalfby,
qrt_aossuggestionbox_systemuser_createdonbehalfby,OneToMany,systemuser,qrt_aossuggestionbox,systemuserid,createdonbehalfby,
qrt_aossuggestionbox_systemuser_modifiedby,OneToMany,systemuser,qrt_aossuggestionbox,systemuserid,modifiedby,
msdyn_systemuser_msdyn_project_pfwcreatedby,OneToMany,systemuser,msdyn_project,systemuserid,msdyn_pfwcreatedby,
msdyn_systemuser_msdyn_project_pfwmodifiedby,OneToMany,systemuser,msdyn_project,systemuserid,msdyn_pfwmodifiedby,
msdyn_systemuser_msdyn_project_projectmanager,OneToMany,systemuser,msdyn_project,systemuserid,msdyn_projectmanager,
lk_qrt_costcodes_createdby,OneToMany,systemuser,qrt_costcodes,systemuserid,createdby,
lk_qrt_costcodes_createdonbehalfby,OneToMany,systemuser,qrt_costcodes,systemuserid,createdonbehalfby,
lk_qrt_costcodes_modifiedby,OneToMany,systemuser,qrt_costcodes,systemuserid,modifiedby,
lk_qrt_costcodes_modifiedonbehalfby,OneToMany,systemuser,qrt_costcodes,systemuserid,modifiedonbehalfby,
lk_qrt_epca_createdby,OneToMany,systemuser,qrt_epca,systemuserid,createdby,
lk_qrt_epca_createdonbehalfby,OneToMany,systemuser,qrt_epca,systemuserid,createdonbehalfby,
lk_qrt_epca_modifiedby,OneToMany,systemuser,qrt_epca,systemuserid,modifiedby,
lk_qrt_epca_modifiedonbehalfby,OneToMany,systemuser,qrt_epca,systemuserid,modifiedonbehalfby,
lk_qrt_epcamilestones_createdby,OneToMany,systemuser,qrt_epcamilestones,systemuserid,createdby,
lk_qrt_epcamilestones_createdonbehalfby,OneToMany,systemuser,qrt_epcamilestones,systemuserid,createdonbehalfby,
lk_qrt_epcamilestones_modifiedby,OneToMany,systemuser,qrt_epcamilestones,systemuserid,modifiedby,
lk_qrt_epcamilestones_modifiedonbehalfby,OneToMany,systemuser,qrt_epcamilestones,systemuserid,modifiedonbehalfby,
qrt_aossuggestionbox_AssignedTo_systemuser,OneToMany,systemuser,qrt_aossuggestionbox,systemuserid,qrt_assignedto,
lk_msdyn_aidocumenttemplate_createdby,OneToMany,systemuser,msdyn_aidocumenttemplate,systemuserid,createdby,
lk_msdyn_aidocumenttemplate_createdonbehalfby,OneToMany,systemuser,msdyn_aidocumenttemplate,systemuserid,createdonbehalfby,
lk_msdyn_aidocumenttemplate_modifiedby,OneToMany,systemuser,msdyn_aidocumenttemplate,systemuserid,modifiedby,
lk_msdyn_aidocumenttemplate_modifiedonbehalfby,OneToMany,systemuser,msdyn_aidocumenttemplate,systemuserid,modifiedonbehalfby,
user_msdyn_aidocumenttemplate,OneToMany,systemuser,msdyn_aidocumenttemplate,systemuserid,owninguser,
lk_powerpagessourcefile_createdby,OneToMany,systemuser,powerpagessourcefile,systemuserid,createdby,
lk_powerpagessourcefile_createdonbehalfby,OneToMany,systemuser,powerpagessourcefile,systemuserid,createdonbehalfby,
lk_powerpagessourcefile_modifiedby,OneToMany,systemuser,powerpagessourcefile,systemuserid,modifiedby,
lk_powerpagessourcefile_modifiedonbehalfby,OneToMany,systemuser,powerpagessourcefile,systemuserid,modifiedonbehalfby,
user_powerpagessourcefile,OneToMany,systemuser,powerpagessourcefile,systemuserid,owninguser,
lk_qrt_agreements_createdby,OneToMany,systemuser,qrt_agreements,systemuserid,createdby,
lk_qrt_agreements_createdonbehalfby,OneToMany,systemuser,qrt_agreements,systemuserid,createdonbehalfby,
lk_qrt_agreements_modifiedby,OneToMany,systemuser,qrt_agreements,systemuserid,modifiedby,
lk_qrt_agreements_modifiedonbehalfby,OneToMany,systemuser,qrt_agreements,systemuserid,modifiedonbehalfby,
qrt_procurementrequests_AssignedTo_systemuser,OneToMany,systemuser,qrt_procurementrequests,systemuserid,qrt_assignedto,
lk_msdyn_historicalcaseharvestbatch_createdby,OneToMany,systemuser,msdyn_historicalcaseharvestbatch,systemuserid,createdby,
lk_msdyn_historicalcaseharvestbatch_createdonbehalfby,OneToMany,systemuser,msdyn_historicalcaseharvestbatch,systemuserid,createdonbehalfby,
lk_msdyn_historicalcaseharvestbatch_modifiedby,OneToMany,systemuser,msdyn_historicalcaseharvestbatch,systemuserid,modifiedby,
lk_msdyn_historicalcaseharvestbatch_modifiedonbehalfby,OneToMany,systemuser,msdyn_historicalcaseharvestbatch,systemuserid,modifiedonbehalfby,
user_msdyn_historicalcaseharvestbatch,OneToMany,systemuser,msdyn_historicalcaseharvestbatch,systemuserid,owninguser,
lk_msdyn_historicalcaseharvestrun_createdby,OneToMany,systemuser,msdyn_historicalcaseharvestrun,systemuserid,createdby,
lk_msdyn_historicalcaseharvestrun_createdonbehalfby,OneToMany,systemuser,msdyn_historicalcaseharvestrun,systemuserid,createdonbehalfby,
lk_msdyn_historicalcaseharvestrun_modifiedby,OneToMany,systemuser,msdyn_historicalcaseharvestrun,systemuserid,modifiedby,
lk_msdyn_historicalcaseharvestrun_modifiedonbehalfby,OneToMany,systemuser,msdyn_historicalcaseharvestrun,systemuserid,modifiedonbehalfby,
user_msdyn_historicalcaseharvestrun,OneToMany,systemuser,msdyn_historicalcaseharvestrun,systemuserid,owninguser,
lk_msdyn_knowledgeharvestjobrecord_createdby,OneToMany,systemuser,msdyn_knowledgeharvestjobrecord,systemuserid,createdby,
lk_msdyn_knowledgeharvestjobrecord_createdonbehalfby,OneToMany,systemuser,msdyn_knowledgeharvestjobrecord,systemuserid,createdonbehalfby,
lk_msdyn_knowledgeharvestjobrecord_modifiedby,OneToMany,systemuser,msdyn_knowledgeharvestjobrecord,systemuserid,modifiedby,
lk_msdyn_knowledgeharvestjobrecord_modifiedonbehalfby,OneToMany,systemuser,msdyn_knowledgeharvestjobrecord,systemuserid,modifiedonbehalfby,
user_msdyn_knowledgeharvestjobrecord,OneToMany,systemuser,msdyn_knowledgeharvestjobrecord,systemuserid,owninguser,
lk_qrt_flowconfiguration_createdby,OneToMany,systemuser,qrt_flowconfiguration,systemuserid,createdby,
lk_qrt_flowconfiguration_createdonbehalfby,OneToMany,systemuser,qrt_flowconfiguration,systemuserid,createdonbehalfby,
lk_qrt_flowconfiguration_modifiedby,OneToMany,systemuser,qrt_flowconfiguration,systemuserid,modifiedby,
lk_qrt_flowconfiguration_modifiedonbehalfby,OneToMany,systemuser,qrt_flowconfiguration,systemuserid,modifiedonbehalfby,
lk_qrt_taskrules_createdby,OneToMany,systemuser,qrt_taskrules,systemuserid,createdby,
lk_qrt_taskrules_createdonbehalfby,OneToMany,systemuser,qrt_taskrules,systemuserid,createdonbehalfby,
lk_qrt_taskrules_modifiedby,OneToMany,systemuser,qrt_taskrules,systemuserid,modifiedby,
lk_qrt_taskrules_modifiedonbehalfby,OneToMany,systemuser,qrt_taskrules,systemuserid,modifiedonbehalfby,
lk_intelligentmemory_createdby,OneToMany,systemuser,intelligentmemory,systemuserid,createdby,
lk_intelligentmemory_createdonbehalfby,OneToMany,systemuser,intelligentmemory,systemuserid,createdonbehalfby,
lk_intelligentmemory_modifiedby,OneToMany,systemuser,intelligentmemory,systemuserid,modifiedby,
lk_intelligentmemory_modifiedonbehalfby,OneToMany,systemuser,intelligentmemory,systemuserid,modifiedonbehalfby,
user_intelligentmemory,OneToMany,systemuser,intelligentmemory,systemuserid,owninguser,
lk_approvalstageintelligent_createdby,OneToMany,systemuser,approvalstageintelligent,systemuserid,createdby,
lk_approvalstageintelligent_createdonbehalfby,OneToMany,systemuser,approvalstageintelligent,systemuserid,createdonbehalfby,
lk_approvalstageintelligent_modifiedby,OneToMany,systemuser,approvalstageintelligent,systemuserid,modifiedby,
lk_approvalstageintelligent_modifiedonbehalfby,OneToMany,systemuser,approvalstageintelligent,systemuserid,modifiedonbehalfby,
user_approvalstageintelligent,OneToMany,systemuser,approvalstageintelligent,systemuserid,owninguser,
qrt_msdyn_project_FinanceLead_systemuser,OneToMany,systemuser,msdyn_project,systemuserid,qrt_financelead,
lk_attributeclusterconfig_createdby,OneToMany,systemuser,attributeclusterconfig,systemuserid,createdby,
lk_attributeclusterconfig_createdonbehalfby,OneToMany,systemuser,attributeclusterconfig,systemuserid,createdonbehalfby,
lk_attributeclusterconfig_modifiedby,OneToMany,systemuser,attributeclusterconfig,systemuserid,modifiedby,
lk_attributeclusterconfig_modifiedonbehalfby,OneToMany,systemuser,attributeclusterconfig,systemuserid,modifiedonbehalfby,
msdyn_projectimportstaging_Projectmanager_systemuser,OneToMany,systemuser,msdyn_projectimportstaging,systemuserid,msdyn_projectmanager,
lk_purviewlabelinfo_createdby,OneToMany,systemuser,purviewlabelinfo,systemuserid,createdby,
lk_purviewlabelinfo_createdonbehalfby,OneToMany,systemuser,purviewlabelinfo,systemuserid,createdonbehalfby,
lk_purviewlabelinfo_modifiedby,OneToMany,systemuser,purviewlabelinfo,systemuserid,modifiedby,
lk_purviewlabelinfo_modifiedonbehalfby,OneToMany,systemuser,purviewlabelinfo,systemuserid,modifiedonbehalfby,
lk_purviewlabelsynccache_createdby,OneToMany,systemuser,purviewlabelsynccache,systemuserid,createdby,
lk_purviewlabelsynccache_createdonbehalfby,OneToMany,systemuser,purviewlabelsynccache,systemuserid,createdonbehalfby,
lk_purviewlabelsynccache_modifiedby,OneToMany,systemuser,purviewlabelsynccache,systemuserid,modifiedby,
lk_purviewlabelsynccache_modifiedonbehalfby,OneToMany,systemuser,purviewlabelsynccache,systemuserid,modifiedonbehalfby,
lk_sensitivitylabelattributemapping_createdby,OneToMany,systemuser,sensitivitylabelattributemapping,systemuserid,createdby,
lk_sensitivitylabelattributemapping_createdonbehalfby,OneToMany,systemuser,sensitivitylabelattributemapping,systemuserid,createdonbehalfby,
lk_sensitivitylabelattributemapping_modifiedby,OneToMany,systemuser,sensitivitylabelattributemapping,systemuserid,modifiedby,
lk_sensitivitylabelattributemapping_modifiedonbehalfby,OneToMany,systemuser,sensitivitylabelattributemapping,systemuserid,modifiedonbehalfby,
lk_stagedattributelookupvalue_createdby,OneToMany,systemuser,stagedattributelookupvalue,systemuserid,createdby,
lk_stagedattributelookupvalue_createdonbehalfby,OneToMany,systemuser,stagedattributelookupvalue,systemuserid,createdonbehalfby,
lk_stagedattributelookupvalue_modifiedby,OneToMany,systemuser,stagedattributelookupvalue,systemuserid,modifiedby,
lk_stagedattributelookupvalue_modifiedonbehalfby,OneToMany,systemuser,stagedattributelookupvalue,systemuserid,modifiedonbehalfby,
lk_stagedattributepicklistvalue_createdby,OneToMany,systemuser,stagedattributepicklistvalue,systemuserid,createdby,
lk_stagedattributepicklistvalue_createdonbehalfby,OneToMany,systemuser,stagedattributepicklistvalue,systemuserid,createdonbehalfby,
lk_stagedattributepicklistvalue_modifiedby,OneToMany,systemuser,stagedattributepicklistvalue,systemuserid,modifiedby,
lk_stagedattributepicklistvalue_modifiedonbehalfby,OneToMany,systemuser,stagedattributepicklistvalue,systemuserid,modifiedonbehalfby,
lk_stagedentityrelationship_createdby,OneToMany,systemuser,stagedentityrelationship,systemuserid,createdby,
lk_stagedentityrelationship_createdonbehalfby,OneToMany,systemuser,stagedentityrelationship,systemuserid,createdonbehalfby,
lk_stagedentityrelationship_modifiedby,OneToMany,systemuser,stagedentityrelationship,systemuserid,modifiedby,
lk_stagedentityrelationship_modifiedonbehalfby,OneToMany,systemuser,stagedentityrelationship,systemuserid,modifiedonbehalfby,
lk_stagedentityrelationshiprelationships_createdby,OneToMany,systemuser,stagedentityrelationshiprelationships,systemuserid,createdby,
lk_stagedentityrelationshiprelationships_createdonbehalfby,OneToMany,systemuser,stagedentityrelationshiprelationships,systemuserid,createdonbehalfby,
lk_stagedentityrelationshiprelationships_modifiedby,OneToMany,systemuser,stagedentityrelationshiprelationships,systemuserid,modifiedby,
lk_stagedentityrelationshiprelationships_modifiedonbehalfby,OneToMany,systemuser,stagedentityrelationshiprelationships,systemuserid,modifiedonbehalfby,
lk_stagedentityrelationshiprole_createdby,OneToMany,systemuser,stagedentityrelationshiprole,systemuserid,createdby,
lk_stagedentityrelationshiprole_createdonbehalfby,OneToMany,systemuser,stagedentityrelationshiprole,systemuserid,createdonbehalfby,
lk_stagedentityrelationshiprole_modifiedby,OneToMany,systemuser,stagedentityrelationshiprole,systemuserid,modifiedby,
lk_stagedentityrelationshiprole_modifiedonbehalfby,OneToMany,systemuser,stagedentityrelationshiprole,systemuserid,modifiedonbehalfby,
lk_stagedoptionset_createdby,OneToMany,systemuser,stagedoptionset,systemuserid,createdby,
lk_stagedoptionset_createdonbehalfby,OneToMany,systemuser,stagedoptionset,systemuserid,createdonbehalfby,
lk_stagedoptionset_modifiedby,OneToMany,systemuser,stagedoptionset,systemuserid,modifiedby,
lk_stagedoptionset_modifiedonbehalfby,OneToMany,systemuser,stagedoptionset,systemuserid,modifiedonbehalfby,
lk_stagedrelationship_createdby,OneToMany,systemuser,stagedrelationship,systemuserid,createdby,
lk_stagedrelationship_createdonbehalfby,OneToMany,systemuser,stagedrelationship,systemuserid,createdonbehalfby,
lk_stagedrelationship_modifiedby,OneToMany,systemuser,stagedrelationship,systemuserid,modifiedby,
