SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute
mspp_website_webform,OneToMany,mspp_website,mspp_webform,mspp_websiteid,mspp_websiteid
mspp_website_weblinkset,OneToMany,mspp_website,mspp_weblinkset,mspp_websiteid,mspp_websiteid
mspp_website_webpage,OneToMany,mspp_website,mspp_webpage,mspp_websiteid,mspp_websiteid
mspp_website_webpageaccesscontrolrule,OneToMany,mspp_website,mspp_webpageaccesscontrolrule,mspp_websiteid,mspp_websiteid
mspp_website_webrole,OneToMany,mspp_website,mspp_webrole,mspp_websiteid,mspp_websiteid
mspp_website_websiteaccess,OneToMany,mspp_website,mspp_websiteaccess,mspp_websiteid,mspp_websiteid
mspp_website_msdyn_bookingalerts,OneToMany,mspp_website,msdyn_bookingalert,mspp_websiteid,regardingobjectid
mspp_website_qrt_assetmanagementrequestses,OneToMany,mspp_website,qrt_assetmanagementrequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_bidissuances,OneToMany,mspp_website,qrt_bidissuance,mspp_websiteid,regardingobjectid
mspp_website_qrt_constructionrequestses,OneToMany,mspp_website,qrt_constructionrequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_designrequestses,OneToMany,mspp_website,qrt_designrequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_developmentrequestses,OneToMany,mspp_website,qrt_developmentrequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_engineeringrequestses,OneToMany,mspp_website,qrt_engineeringrequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_estimateresquestses,OneToMany,mspp_website,qrt_estimateresquests,mspp_websiteid,regardingobjectid
mspp_website_qrt_financerequestses,OneToMany,mspp_website,qrt_financerequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_legalrequestses,OneToMany,mspp_website,qrt_legalrequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_procurementrequestses,OneToMany,mspp_website,qrt_procurementrequests,mspp_websiteid,regardingobjectid
mspp_website_qrt_AOSSuggestionBoxes,OneToMany,mspp_website,qrt_aossuggestionbox,mspp_websiteid,regardingobjectid
mspp_website_qrt_ScheduleRequestses,OneToMany,mspp_website,qrt_schedulerequests,mspp_websiteid,regardingobjectid
mspp_websiteaccess_webrole_DeletedItemReferences,OneToMany,mspp_websiteaccess_webrole,deleteditemreference,mspp_websiteaccess_webroleid,deletedobject
mspp_mspp_websitelanguage_mspp_website_DefaultLanguage,OneToMany,mspp_websitelanguage,mspp_website,mspp_websitelanguageid,mspp_defaultlanguage
mspp_websitelanguage_contentsnippet_contentsnippetlanguageid,OneToMany,mspp_websitelanguage,mspp_contentsnippet,mspp_websitelanguageid,mspp_contentsnippetlanguageid
mspp_websitelanguage_weblinkset,OneToMany,mspp_websitelanguage,mspp_weblinkset,mspp_websitelanguageid,mspp_websitelanguageid
mspp_websitelanguage_webpage_webpagelanguageid,OneToMany,mspp_websitelanguage,mspp_webpage,mspp_websitelanguageid,mspp_webpagelanguageid
mspp_webtemplate_adplacement,OneToMany,mspp_webtemplate,mspp_adplacement,mspp_webtemplateid,mspp_webtemplateid
mspp_webtemplate_pagetemplate,OneToMany,mspp_webtemplate,mspp_pagetemplate,mspp_webtemplateid,mspp_webtemplateid
mspp_webtemplate_pollplacement,OneToMany,mspp_webtemplate,mspp_pollplacement,mspp_webtemplateid,mspp_webtemplateid
mspp_webtemplate_website_footer,OneToMany,mspp_webtemplate,mspp_website,mspp_webtemplateid,mspp_footerwebtemplateid
mspp_webtemplate_website_header,OneToMany,mspp_webtemplate,mspp_website,mspp_webtemplateid,mspp_headerwebtemplateid
multientitysearch_multientitysearchentities,OneToMany,multientitysearch,multientitysearchentities,multientitysearchid,multientitysearchid
multientitysearch_DeletedItemReferences,OneToMany,multientitysearch,deleteditemreference,multientitysearchid,deletedobject
multientitysearchentities_DeletedItemReferences,OneToMany,multientitysearchentities,deleteditemreference,multientitysearchentityid,deletedobject
multiselectattributeoptionvalues_DeletedItemReferences,OneToMany,multiselectattributeoptionvalues,deleteditemreference,multiselectfulltextidkey,deletedobject
notification_DeletedItemReferences,OneToMany,notification,deleteditemreference,notificationid,deletedobject
officedocument_DeletedItemReferences,OneToMany,officedocument,deleteditemreference,officedocumentid,deletedobject
officegraphdocument_DeletedItemReferences,OneToMany,officegraphdocument,deleteditemreference,officegraphdocumentid,deletedobject
offlinecommanddefinition_DeletedItemReferences,OneToMany,offlinecommanddefinition,deleteditemreference,commanddefinitionid,deletedobject
organizationdatasyncfnostate_DeletedItemReferences,OneToMany,organizationdatasyncfnostate,deleteditemreference,organizationdatasyncfnostateid,deletedobject
organizationdatasyncstate_DeletedItemReferences,OneToMany,organizationdatasyncstate,deleteditemreference,organizationdatasyncstateid,deletedobject
subscription_subscriptionentity,OneToMany,organizationdatasyncsubscription,organizationdatasyncsubscriptionentity,organizationdatasyncsubscriptionid,organizationdatasyncsubscriptioid
subscription_subscriptionentity_duplicate,OneToMany,organizationdatasyncsubscription,organizationdatasyncsubscriptionentity,organizationdatasyncsubscriptionid,organizationdatasyncsubscription
subscription_subscriptionfnotable,OneToMany,organizationdatasyncsubscription,organizationdatasyncsubscriptionfnotable,organizationdatasyncsubscriptionid,organizationdatasyncsubscriptioid
subscription_subscriptionfnotable_duplicate,OneToMany,organizationdatasyncsubscription,organizationdatasyncsubscriptionfnotable,organizationdatasyncsubscriptionid,organizationdatasyncsubscription
organizationdatasyncsubscription_organizationdatasyncstate_organizationdatasyncsubscriptionid,OneToMany,organizationdatasyncsubscription,organizationdatasyncstate,organizationdatasyncsubscriptionid,organizationdatasyncsubscriptionid
organizationdatasyncsubscription_organizationdatasyncfnostate_organizationdatasyncsubscriptionid,OneToMany,organizationdatasyncsubscription,organizationdatasyncfnostate,organizationdatasyncsubscriptionid,organizationdatasyncsubscriptionid
organizationdatasyncsubscription_DeletedItemReferences,OneToMany,organizationdatasyncsubscription,deleteditemreference,organizationdatasyncsubscriptionid,deletedobject
organizationdatasyncsubscriptionentity_organizationdatasyncstate_entityname,OneToMany,organizationdatasyncsubscriptionentity,organizationdatasyncstate,organizationdatasyncsubscriptionentityid,entityname
organizationdatasyncsubscriptionentity_DeletedItemReferences,OneToMany,organizationdatasyncsubscriptionentity,deleteditemreference,organizationdatasyncsubscriptionentityid,deletedobject
organizationdatasyncsubscriptionfnotable_organizationdatasyncfnostate_entityname,OneToMany,organizationdatasyncsubscriptionfnotable,organizationdatasyncfnostate,organizationdatasyncsubscriptionfnotableid,entityname
organizationdatasyncsubscriptionfnotable_DeletedItemReferences,OneToMany,organizationdatasyncsubscriptionfnotable,deleteditemreference,organizationdatasyncsubscriptionfnotableid,deletedobject
organizationstatistic_DeletedItemReferences,OneToMany,organizationstatistic,deleteditemreference,organizationstatisticid,deletedobject
orginsightsmetric_DeletedItemReferences,OneToMany,orginsightsmetric,deleteditemreference,orginsightsmetricid,deletedobject
orginsightsnotification_DeletedItemReferences,OneToMany,orginsightsnotification,deleteditemreference,orginsightsnotificationid,deletedobject
package_DeletedItemReferences,OneToMany,package,deleteditemreference,packageid,deletedobject
package_solution_DeletedItemReferences,OneToMany,package_solution,deleteditemreference,package_solutionid,deletedobject
packagehistory_DeletedItemReferences,OneToMany,packagehistory,deleteditemreference,packagehistoryid,deletedobject
emailserverprofile_incoming_partnerapplication,OneToMany,partnerapplication,emailserverprofile,partnerapplicationid,incomingpartnerapplication
emailserverprofile_outgoing_partnerapplication,OneToMany,partnerapplication,emailserverprofile,partnerapplicationid,outgoingpartnerapplication
partnerapplication_DeletedItemReferences,OneToMany,partnerapplication,deleteditemreference,partnerapplicationid,deletedobject
pdfsetting_DeletedItemReferences,OneToMany,pdfsetting,deleteditemreference,pdfsettingid,deletedobject
personaldocumenttemplate_DeletedItemReferences,OneToMany,personaldocumenttemplate,deleteditemreference,personaldocumenttemplateid,deletedobject
phonecall_PostRegardings,OneToMany,phonecall,postregarding,activityid,regardingobjectid
phonecall_PostFollows,OneToMany,phonecall,postfollow,activityid,regardingobjectid
phonecall_PostRoles,OneToMany,phonecall,postrole,activityid,regardingobjectid
phonecall_connections2,OneToMany,phonecall,connection,activityid,record2id
slakpiinstance_phonecall,OneToMany,phonecall,slakpiinstance,activityid,regarding
PhoneCall_Annotation,OneToMany,phonecall,annotation,activityid,objectid
phonecall_actioncard,OneToMany,phonecall,actioncard,regardingobjectid,regardingobjectid
phonecall_connections1,OneToMany,phonecall,connection,activityid,record1id
phonecall_DeletedItemReferences,OneToMany,phonecall,deleteditemreference,activityid,deletedobject
plannerbusinessscenario_plannersyncaction_plannerbusinessscenarioid,OneToMany,plannerbusinessscenario,plannersyncaction,plannerbusinessscenarioid,plannerbusinessscenarioid
plannerbusinessscenario_DeletedItemReferences,OneToMany,plannerbusinessscenario,deleteditemreference,plannerbusinessscenarioid,deletedobject
plannersyncaction_DeletedItemReferences,OneToMany,plannersyncaction,deleteditemreference,plannersyncactionid,deletedobject
postRole_Post,OneToMany,post,postrole,postid,postid
Post_Comments,OneToMany,post,postcomment,postid,postid
Post_Likes,OneToMany,post,postlike,postid,postid
post_activity_file_attachment,OneToMany,post,activityfileattachment,postid,parentid
post_DeletedItemReferences,OneToMany,post,deleteditemreference,postid,deletedobject
post_comment_activity_file_attachment,OneToMany,postcomment,activityfileattachment,postcommentid,parentid
postcomment_DeletedItemReferences,OneToMany,postcomment,deleteditemreference,postcommentid,deletedobject
postfollow_DeletedItemReferences,OneToMany,postfollow,deleteditemreference,postfollowid,deletedobject
postlike_DeletedItemReferences,OneToMany,postlike,deleteditemreference,postlikeid,deletedobject
post_PostRegardings,OneToMany,postregarding,post,postregardingid,postregardingid
postregarding_DeletedItemReferences,OneToMany,postregarding,deleteditemreference,postregardingid,deletedobject
postrole_DeletedItemReferences,OneToMany,postrole,deleteditemreference,postroleid,deletedobject
powerfxrule_customapi,OneToMany,powerfxrule,customapi,powerfxruleid,powerfxruleid
powerpagecomponent_mspp_webformid_adx_webformsession,OneToMany,powerpagecomponent,adx_webformsession,powerpagecomponentid,mspp_webformid
powerpagecomponent_mspp_webformstepid_adx_webformsession,OneToMany,powerpagecomponent,adx_webformsession,powerpagecomponentid,mspp_webformstepid
powerpagecomponent_mspp_webrole_account_DeletedItemReferences,OneToMany,powerpagecomponent_mspp_webrole_account,deleteditemreference,powerpagecomponent_mspp_webrole_accountid,deletedobject
powerpagecomponent_mspp_webrole_contact_DeletedItemReferences,OneToMany,powerpagecomponent_mspp_webrole_contact,deleteditemreference,powerpagecomponent_mspp_webrole_contactid,deletedobject
powerpagecomponent_webrole_systemuser_DeletedItemReferences,OneToMany,powerpagecomponent_webrole_systemuser,deleteditemreference,powerpagecomponent_webrole_systemuserid,deletedobject
powerpagesddosalert_DeletedItemReferences,OneToMany,powerpagesddosalert,deleteditemreference,powerpagesddosalertid,deletedobject
Comment_Artifact_PowerPageSite,OneToMany,powerpagesite,comment,powerpagesiteid,parent
powerpagesite_powerpagecomponent_powerpagesiteid,OneToMany,powerpagesite,powerpagecomponent,powerpagesiteid,powerpagesiteid
powerpagesite_powerpagesitelanguage_powerpagesiteid,OneToMany,powerpagesite,powerpagesitelanguage,powerpagesiteid,powerpagesiteid
powerpagesite_powerpagesitepublished_powerpagesiteid,OneToMany,powerpagesite,powerpagesitepublished,powerpagesiteid,powerpagesiteid
powerpagesite_mspp_websiteid_adx_invitation,OneToMany,powerpagesite,adx_invitation,powerpagesiteid,mspp_websiteid
powerpagesite_powerpagessourcefile_powerpagesiteid,OneToMany,powerpagesite,powerpagessourcefile,powerpagesiteid,powerpagesiteid
powerpagesitelanguage_powerpagecomponent_powerpagesitelanguageid,OneToMany,powerpagesitelanguage,powerpagecomponent,powerpagesitelanguageid,powerpagesitelanguageid
powerpagesitepublished_DeletedItemReferences,OneToMany,powerpagesitepublished,deleteditemreference,powerpagesitepublishedid,deletedobject
ComponentId_CertificateCredential_PowerPagesManagedIdentity,OneToMany,powerpagesmanagedidentity,certificatecredential,powerpagesmanagedidentityid,componentid
powerpagesmanagedidentity_DeletedItemReferences,OneToMany,powerpagesmanagedidentity,deleteditemreference,powerpagesmanagedidentityid,deletedobject
powerpagesscanreport_DeletedItemReferences,OneToMany,powerpagesscanreport,deleteditemreference,powerpagesscanreportid,deletedobject
principalentitybusinessunitmap_DeletedItemReferences,OneToMany,principalentitybusinessunitmap,deleteditemreference,principalentitybusinessunitmapid,deletedobject
principalsyncattributemap_DeletedItemReferences,OneToMany,principalsyncattributemap,deleteditemreference,principalsyncattributemapid,deletedobject
privilegecheckerlog_DeletedItemReferences,OneToMany,privilegecheckerlog,deleteditemreference,privilegecheckerlogid,deletedobject
privilegecheckerrun_privilegecheckerlog,OneToMany,privilegecheckerrun,privilegecheckerlog,privilegecheckerrunid,privilegecheckerrunid
privilegecheckerrun_DeletedItemReferences,OneToMany,privilegecheckerrun,deleteditemreference,privilegecheckerrunid,deletedobject
processorregistration_DeletedItemReferences,OneToMany,processorregistration,deleteditemreference,processorregistrationid,deletedobject
processstageparameter_DeletedItemReferences,OneToMany,processstageparameter,deleteditemreference,processstageparameterid,deletedobject
provisionlanguageforuser_DeletedItemReferences,OneToMany,provisionlanguageforuser,deleteditemreference,provisionlanguageforuserid,deletedobject
purviewlabelinfo_DeletedItemReferences,OneToMany,purviewlabelinfo,deleteditemreference,purviewlabelinfoid,deletedobject
purviewlabelinfo_purviewlabelinfo,OneToMany,purviewlabelinfo,purviewlabelinfo,purviewlabelinfoid,parentlabelid
purviewlabelsynccache_DeletedItemReferences,OneToMany,purviewlabelsynccache,deleteditemreference,purviewlabelsynccacheid,deletedobject
qrt_agreements_SharePointDocumentLocations,OneToMany,qrt_agreements,sharepointdocumentlocation,qrt_agreementsid,regardingobjectid
qrt_agreements_SharePointDocuments,OneToMany,qrt_agreements,sharepointdocument,qrt_agreementsid,regardingobjectid
qrt_agreements_Annotations,OneToMany,qrt_agreements,annotation,qrt_agreementsid,objectid
qrt_agreements_DeletedItemReferences,OneToMany,qrt_agreements,deleteditemreference,qrt_agreementsid,deletedobject
qrt_aossuggestionbox_ActionCards,OneToMany,qrt_aossuggestionbox,actioncard,activityid,regardingobjectid
qrt_aossuggestionbox_SharePointDocumentLocations,OneToMany,qrt_aossuggestionbox,sharepointdocumentlocation,activityid,regardingobjectid
qrt_aossuggestionbox_SharePointDocuments,OneToMany,qrt_aossuggestionbox,sharepointdocument,activityid,regardingobjectid
qrt_aossuggestionbox_connections1,OneToMany,qrt_aossuggestionbox,connection,activityid,record1id
qrt_aossuggestionbox_connections2,OneToMany,qrt_aossuggestionbox,connection,activityid,record2id
qrt_aossuggestionbox_Annotations,OneToMany,qrt_aossuggestionbox,annotation,activityid,objectid
qrt_aossuggestionbox_Feedback,OneToMany,qrt_aossuggestionbox,feedback,activityid,regardingobjectid
qrt_aossuggestionbox_DeletedItemReferences,OneToMany,qrt_aossuggestionbox,deleteditemreference,activityid,deletedobject
qrt_assetcontract_Annotations,OneToMany,qrt_assetcontract,annotation,qrt_assetcontractid,objectid
qrt_assetcontract_DeletedItemReferences,OneToMany,qrt_assetcontract,deleteditemreference,qrt_assetcontractid,deletedobject
qrt_assetcontract_SharePointDocumentLocations,OneToMany,qrt_assetcontract,sharepointdocumentlocation,qrt_assetcontractid,regardingobjectid
qrt_assetcontract_SharePointDocuments,OneToMany,qrt_assetcontract,sharepointdocument,qrt_assetcontractid,regardingobjectid
qrt_assetmanagementrequests_ActionCards,OneToMany,qrt_assetmanagementrequests,actioncard,activityid,regardingobjectid
qrt_assetmanagementrequests_connections1,OneToMany,qrt_assetmanagementrequests,connection,activityid,record1id
qrt_assetmanagementrequests_connections2,OneToMany,qrt_assetmanagementrequests,connection,activityid,record2id
qrt_assetmanagementrequests_Annotations,OneToMany,qrt_assetmanagementrequests,annotation,activityid,objectid
qrt_assetmanagementrequests_SharePointDocumentLocations,OneToMany,qrt_assetmanagementrequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_assetmanagementrequests_SharePointDocuments,OneToMany,qrt_assetmanagementrequests,sharepointdocument,activityid,regardingobjectid
qrt_assetmanagementrequests_DeletedItemReferences,OneToMany,qrt_assetmanagementrequests,deleteditemreference,activityid,deletedobject
qrt_assetproforma_Annotations,OneToMany,qrt_assetproforma,annotation,qrt_assetproformaid,objectid
qrt_assetproforma_DeletedItemReferences,OneToMany,qrt_assetproforma,deleteditemreference,qrt_assetproformaid,deletedobject
qrt_bidissuance_ActionCards,OneToMany,qrt_bidissuance,actioncard,activityid,regardingobjectid
qrt_bidissuance_connections1,OneToMany,qrt_bidissuance,connection,activityid,record1id
qrt_bidissuance_connections2,OneToMany,qrt_bidissuance,connection,activityid,record2id
qrt_bidissuance_Annotations,OneToMany,qrt_bidissuance,annotation,activityid,objectid
qrt_bidissuance_DeletedItemReferences,OneToMany,qrt_bidissuance,deleteditemreference,activityid,deletedobject
qrt_bidpackage_SharePointDocumentLocations,OneToMany,qrt_bidpackage,sharepointdocumentlocation,qrt_bidpackageid,regardingobjectid
qrt_bidpackage_SharePointDocuments,OneToMany,qrt_bidpackage,sharepointdocument,qrt_bidpackageid,regardingobjectid
qrt_bidpackage_connections1,OneToMany,qrt_bidpackage,connection,qrt_bidpackageid,record1id
qrt_bidpackage_connections2,OneToMany,qrt_bidpackage,connection,qrt_bidpackageid,record2id
qrt_bidpackage_Annotations,OneToMany,qrt_bidpackage,annotation,qrt_bidpackageid,objectid
qrt_bidpackage_DeletedItemReferences,OneToMany,qrt_bidpackage,deleteditemreference,qrt_bidpackageid,deletedobject
qrt_bidpackage_account_DeletedItemReferences,OneToMany,qrt_bidpackage_account,deleteditemreference,qrt_bidpackage_accountid,deletedobject
qrt_bidpackage_msdyn_project_DeletedItemReferences,OneToMany,qrt_bidpackage_msdyn_project,deleteditemreference,qrt_bidpackage_msdyn_projectid,deletedobject
qrt_bonds_Annotations,OneToMany,qrt_bonds,annotation,qrt_bondsid,objectid
qrt_bonds_DeletedItemReferences,OneToMany,qrt_bonds,deleteditemreference,qrt_bondsid,deletedobject
qrt_constructionrequests_ActionCards,OneToMany,qrt_constructionrequests,actioncard,activityid,regardingobjectid
qrt_constructionrequests_connections1,OneToMany,qrt_constructionrequests,connection,activityid,record1id
qrt_constructionrequests_connections2,OneToMany,qrt_constructionrequests,connection,activityid,record2id
qrt_constructionrequests_Annotations,OneToMany,qrt_constructionrequests,annotation,activityid,objectid
qrt_constructionrequests_DeletedItemReferences,OneToMany,qrt_constructionrequests,deleteditemreference,activityid,deletedobject
qrt_constructionrequests_SharePointDocumentLocations,OneToMany,qrt_constructionrequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_constructionrequests_SharePointDocuments,OneToMany,qrt_constructionrequests,sharepointdocument,activityid,regardingobjectid
qrt_costcodes_SharePointDocumentLocations,OneToMany,qrt_costcodes,sharepointdocumentlocation,qrt_costcodesid,regardingobjectid
qrt_costcodes_SharePointDocuments,OneToMany,qrt_costcodes,sharepointdocument,qrt_costcodesid,regardingobjectid
qrt_costcodes_connections1,OneToMany,qrt_costcodes,connection,qrt_costcodesid,record1id
qrt_costcodes_connections2,OneToMany,qrt_costcodes,connection,qrt_costcodesid,record2id
qrt_costcodes_Annotations,OneToMany,qrt_costcodes,annotation,qrt_costcodesid,objectid
qrt_costcodes_DeletedItemReferences,OneToMany,qrt_costcodes,deleteditemreference,qrt_costcodesid,deletedobject
qrt_departmentheadsmeetingagenda_DeletedItemReferences,OneToMany,qrt_departmentheadsmeetingagenda,deleteditemreference,qrt_departmentheadsmeetingagendaid,deletedobject
qrt_departmentheadsmeetingagenda_connections1,OneToMany,qrt_departmentheadsmeetingagenda,connection,qrt_departmentheadsmeetingagendaid,record1id
qrt_departmentheadsmeetingagenda_connections2,OneToMany,qrt_departmentheadsmeetingagenda,connection,qrt_departmentheadsmeetingagendaid,record2id
qrt_departmentheadsmeetingagenda_SharePointDocumentLocations,OneToMany,qrt_departmentheadsmeetingagenda,sharepointdocumentlocation,qrt_departmentheadsmeetingagendaid,regardingobjectid
qrt_departmentheadsmeetingagenda_SharePointDocuments,OneToMany,qrt_departmentheadsmeetingagenda,sharepointdocument,qrt_departmentheadsmeetingagendaid,regardingobjectid
qrt_departmentheadsmeetingagenda_Annotations,OneToMany,qrt_departmentheadsmeetingagenda,annotation,qrt_departmentheadsmeetingagendaid,objectid
qrt_designrequests_ActionCards,OneToMany,qrt_designrequests,actioncard,activityid,regardingobjectid
qrt_designrequests_connections1,OneToMany,qrt_designrequests,connection,activityid,record1id
qrt_designrequests_connections2,OneToMany,qrt_designrequests,connection,activityid,record2id
qrt_designrequests_Annotations,OneToMany,qrt_designrequests,annotation,activityid,objectid
qrt_estimateresquests_qrt_designrequests,OneToMany,qrt_designrequests,qrt_estimateresquests,activityid,qrt_qrt_designrequests
qrt_designrequests_DeletedItemReferences,OneToMany,qrt_designrequests,deleteditemreference,activityid,deletedobject
qrt_designrequests_SharePointDocumentLocations,OneToMany,qrt_designrequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_designrequests_SharePointDocuments,OneToMany,qrt_designrequests,sharepointdocument,activityid,regardingobjectid
qrt_developmentrequests_ActionCards,OneToMany,qrt_developmentrequests,actioncard,activityid,regardingobjectid
qrt_developmentrequests_connections1,OneToMany,qrt_developmentrequests,connection,activityid,record1id
qrt_developmentrequests_connections2,OneToMany,qrt_developmentrequests,connection,activityid,record2id
qrt_developmentrequests_Annotations,OneToMany,qrt_developmentrequests,annotation,activityid,objectid
qrt_developmentrequests_DeletedItemReferences,OneToMany,qrt_developmentrequests,deleteditemreference,activityid,deletedobject
qrt_developmentrequests_SharePointDocumentLocations,OneToMany,qrt_developmentrequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_developmentrequests_SharePointDocuments,OneToMany,qrt_developmentrequests,sharepointdocument,activityid,regardingobjectid
qrt_engineeringrequests_ActionCards,OneToMany,qrt_engineeringrequests,actioncard,activityid,regardingobjectid
qrt_engineeringrequests_SharePointDocumentLocations,OneToMany,qrt_engineeringrequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_engineeringrequests_SharePointDocuments,OneToMany,qrt_engineeringrequests,sharepointdocument,activityid,regardingobjectid
qrt_engineeringrequests_connections1,OneToMany,qrt_engineeringrequests,connection,activityid,record1id
qrt_engineeringrequests_connections2,OneToMany,qrt_engineeringrequests,connection,activityid,record2id
qrt_engineeringrequests_Annotations,OneToMany,qrt_engineeringrequests,annotation,activityid,objectid
qrt_engineeringrequests_DeletedItemReferences,OneToMany,qrt_engineeringrequests,deleteditemreference,activityid,deletedobject
qrt_epca_SharePointDocumentLocations,OneToMany,qrt_epca,sharepointdocumentlocation,qrt_epcaid,regardingobjectid
qrt_epca_SharePointDocuments,OneToMany,qrt_epca,sharepointdocument,qrt_epcaid,regardingobjectid
qrt_epca_connections1,OneToMany,qrt_epca,connection,qrt_epcaid,record1id
qrt_epca_connections2,OneToMany,qrt_epca,connection,qrt_epcaid,record2id
qrt_epca_Annotations,OneToMany,qrt_epca,annotation,qrt_epcaid,objectid
qrt_epca_DeletedItemReferences,OneToMany,qrt_epca,deleteditemreference,qrt_epcaid,deletedobject
qrt_epcamilestones_SharePointDocumentLocations,OneToMany,qrt_epcamilestones,sharepointdocumentlocation,qrt_epcamilestonesid,regardingobjectid
qrt_epcamilestones_SharePointDocuments,OneToMany,qrt_epcamilestones,sharepointdocument,qrt_epcamilestonesid,regardingobjectid
qrt_epcamilestones_connections1,OneToMany,qrt_epcamilestones,connection,qrt_epcamilestonesid,record1id
qrt_epcamilestones_connections2,OneToMany,qrt_epcamilestones,connection,qrt_epcamilestonesid,record2id
qrt_epcamilestones_Annotations,OneToMany,qrt_epcamilestones,annotation,qrt_epcamilestonesid,objectid
qrt_epcamilestones_DeletedItemReferences,OneToMany,qrt_epcamilestones,deleteditemreference,qrt_epcamilestonesid,deletedobject
qrt_epca_EPCAMilestone_qrt_epcamilestones,OneToMany,qrt_epcamilestones,qrt_epca,qrt_epcamilestonesid,qrt_epcamilestone
qrt_equipment_Annotations,OneToMany,qrt_equipment,annotation,qrt_equipmentid,objectid
qrt_equipment_DeletedItemReferences,OneToMany,qrt_equipment,deleteditemreference,qrt_equipmentid,deletedobject
qrt_equipment_SharePointDocumentLocations,OneToMany,qrt_equipment,sharepointdocumentlocation,qrt_equipmentid,regardingobjectid
qrt_equipment_SharePointDocuments,OneToMany,qrt_equipment,sharepointdocument,qrt_equipmentid,regardingobjectid
qrt_equipmentskuquotes_Annotations,OneToMany,qrt_equipmentskuquotes,annotation,qrt_equipmentskuquotesid,objectid
qrt_equipmentskuquotes_DeletedItemReferences,OneToMany,qrt_equipmentskuquotes,deleteditemreference,qrt_equipmentskuquotesid,deletedobject
qrt_equipmentskuquotes_SharePointDocumentLocations,OneToMany,qrt_equipmentskuquotes,sharepointdocumentlocation,qrt_equipmentskuquotesid,regardingobjectid
qrt_equipmentskuquotes_SharePointDocuments,OneToMany,qrt_equipmentskuquotes,sharepointdocument,qrt_equipmentskuquotesid,regardingobjectid
qrt_equipmentskus_Annotations,OneToMany,qrt_equipmentskus,annotation,qrt_equipmentskusid,objectid
qrt_equipment_equipmentskus,OneToMany,qrt_equipmentskus,qrt_equipment,qrt_equipmentskusid,qrt_equipmentskus
qrt_equipmentskuquotes_sku,OneToMany,qrt_equipmentskus,qrt_equipmentskuquotes,qrt_equipmentskusid,qrt_sku
qrt_msdyn_project_das,OneToMany,qrt_equipmentskus,msdyn_project,qrt_equipmentskusid,qrt_das
qrt_msdyn_project_ixinverter1,OneToMany,qrt_equipmentskus,msdyn_project,qrt_equipmentskusid,qrt_ixinverter1
qrt_msdyn_project_ixinverter2,OneToMany,qrt_equipmentskus,msdyn_project,qrt_equipmentskusid,qrt_ixinverter2
qrt_msdyn_project_ixinverter3,OneToMany,qrt_equipmentskus,msdyn_project,qrt_equipmentskusid,qrt_ixinverter3
qrt_equipmentskus_DeletedItemReferences,OneToMany,qrt_equipmentskus,deleteditemreference,qrt_equipmentskusid,deletedobject
qrt_equipmentskuquotes_Model_qrt_equipmentskus,OneToMany,qrt_equipmentskus,qrt_equipmentskuquotes,qrt_equipmentskusid,qrt_model
qrt_estimateresquests_ActionCards,OneToMany,qrt_estimateresquests,actioncard,activityid,regardingobjectid
qrt_estimateresquests_connections1,OneToMany,qrt_estimateresquests,connection,activityid,record1id
qrt_estimateresquests_connections2,OneToMany,qrt_estimateresquests,connection,activityid,record2id
qrt_estimateresquests_Annotations,OneToMany,qrt_estimateresquests,annotation,activityid,objectid
qrt_estimateresquests_DeletedItemReferences,OneToMany,qrt_estimateresquests,deleteditemreference,activityid,deletedobject
qrt_estimateresquests_SharePointDocumentLocations,OneToMany,qrt_estimateresquests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_estimateresquests_SharePointDocuments,OneToMany,qrt_estimateresquests,sharepointdocument,activityid,regardingobjectid
qrt_financerequests_ActionCards,OneToMany,qrt_financerequests,actioncard,activityid,regardingobjectid
qrt_financerequests_connections1,OneToMany,qrt_financerequests,connection,activityid,record1id
qrt_financerequests_connections2,OneToMany,qrt_financerequests,connection,activityid,record2id
qrt_financerequests_Annotations,OneToMany,qrt_financerequests,annotation,activityid,objectid
qrt_financerequests_DeletedItemReferences,OneToMany,qrt_financerequests,deleteditemreference,activityid,deletedobject
qrt_financerequests_SharePointDocumentLocations,OneToMany,qrt_financerequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_financerequests_SharePointDocuments,OneToMany,qrt_financerequests,sharepointdocument,activityid,regardingobjectid
qrt_flowconfiguration_DeletedItemReferences,OneToMany,qrt_flowconfiguration,deleteditemreference,qrt_flowconfigurationid,deletedobject
